"","Ofav1.1","Ofav5","Ofav1.2","Ofav26.2","Ofav26.1","Ofav10","Ofav55","Ofav2","Ofav59","Ofav4","Ofav43.2","Ofav60.2","Ofav43.1","Ofav60.1","Ofav24","Ofav8","Ofav21","Ofav7","Ofav23"
"XP_020620786.1",20.5585318873293,18.3970353247456,20.7865225021754,0,0,18.156354701911,0,0,18.1081007090611,0,16.2169542155944,18.4705675271711,15.8242626750854,0,17.8057123884142,22.5315768344522,19.2022314593473,21.0186043096284,19.0436975152809
"XP_020622821.1",22.8238995545583,22.6898485045072,22.8339202386946,24.2560624505819,24.0271488106647,22.3289337286418,16.3043869750147,21.0681871873741,24.6606988015496,22.1062405548099,22.3661490287875,22.1300630372759,21.7113581962839,21.6893176758826,23.9105440138752,24.7573216900006,22.6152427936059,24.2573802889251,20.4484016841765
"XP_020627100.1",25.4212785060045,24.5819598287532,25.5529054844456,25.2547368847801,25.2051590908285,25.1809874000762,22.8114489773836,24.337824332901,25.1331985493253,25.1673837273558,24.8657501173112,24.4085011108576,24.6198832859211,24.3522261942738,24.8214120349043,26.571038089064,24.6818428194636,25.9107959839764,25.4468426630386
"XP_020629312.1",25.3111968432525,23.2020034718337,25.1425360089675,20.5929816226334,20.6692475440531,24.5095019351489,15.0562990145503,24.0344753300203,21.6536633799538,25.2047722764727,21.9861916835728,22.8682669942566,22.383764137076,22.7277304174431,23.895187972773,25.4604618020524,22.6759217243453,25.6321316326183,25.2200880044567
"tr|A0A1Q9CJ45|A0A1Q9CJ45_SYMMI",21.1801647308426,19.6986317624967,21.3165030683173,0,0,19.6679067432756,0,17.6138973518393,21.3054678559498,0,0,18.3452536296331,0,18.5628721836744,0,0,19.3992048965731,0,0
"tr|A0A1Q9DR55|A0A1Q9DR55_SYMMI",0,0,0,0,0,0,0,0,14.982770809374,0,0,0,0,0,0,19.8720751355011,0,19.4699895247404,0
"XP_020601655.1",23.8462011121811,22.9236609862321,24.0209913800916,22.9385883885837,22.90228254783,23.1672421780055,19.7784605896957,22.6216029814327,22.9545436957063,23.0204345551533,23.1520627529931,22.8428730160313,22.9408137889649,22.3233640542948,22.1336668408152,23.6539611456327,22.386778988256,23.2388821115115,23.9842033900961
"XP_020603610.1",25.9130319848614,25.3085163447487,25.971424205388,23.6021031383588,23.8846848742883,25.6091301153389,21.0694989365018,24.5211038312229,24.2893338659146,25.4693957946085,23.8232600343034,24.5070348438191,24.1659802934737,24.6409612820372,25.0601280375668,26.621269601452,25.1608269647269,26.0999470747805,25.7366770386167
"XP_020607699.1",0,0,15.2549178841816,0,0,0,0,0,20.770012934589,0,0,0,0,0,0,17.3789975379265,0,0,0
"XP_020609676.1",21.3698885709973,20.5296488285328,21.6296185380405,17.5816051648932,17.833625164299,19.8040285820634,0,16.6692864770374,18.9624583103097,0,18.4913090087994,18.90730439531,17.2216720764645,19.6774185670919,0,21.6614741125289,19.1011370207364,21.0698201332203,21.4480331013246
"XP_020630084.1",0,0,0,23.0489296592513,23.0202531104427,25.4947694490038,21.1532235850716,24.49992305487,21.2809966945093,25.1394692667695,24.1395247326541,0,23.987516530313,0,21.5186723632057,25.7106551926845,25.0556568280625,25.560896072901,0
"tr|A0A1Q9CWV0|A0A1Q9CWV0_SYMMI",0,0,0,0,0,0,0,0,14.7040657377837,0,0,0,0,0,14.7529555191565,19.1742161921105,0,17.9108827693333,18.3993738984603
"tr|A0A1Q9E520|A0A1Q9E520_SYMMI",20.7160817653712,19.5834005116031,19.4353874395983,0,0,19.002812269246,0,18.5694885108259,17.9068964659377,19.0928784132003,0,0,18.0412152989435,17.6476621904905,18.1152316582153,20.3962901523331,0,21.2131784006473,21.3486249693915
"XP_020602222.1",21.9806280700545,20.0336232962203,21.8766484611924,19.576054329243,19.4743991253848,20.2427705590771,0,0,17.995546349359,20.5586533281931,20.4696209521243,19.5715804571256,19.9919909357741,18.6435074493636,20.1882181667837,20.543723819425,19.3826683502677,21.4200481017382,21.9614846687249
"XP_020604293.1",23.3691358982845,22.0945300553081,23.3749117192517,19.3736489759231,19.7321657691288,22.1018593277412,0,21.5974892919692,25.1310984434443,22.5975890853958,20.6045197485175,21.0183937682034,19.9801967687401,20.9010664840095,22.7479206721706,22.4518854564048,23.4526456967467,22.9531390841693,23.5237302798649
"XP_020608375.1",20.1490487106087,21.0918956853774,22.800057997445,19.2398385669023,21.5726803373414,22.2384726742895,18.939541911461,19.768011435564,19.7813773244406,22.0250614767409,20.2283501612007,0,0,18.5618286456079,20.3532857681666,22.0132834804848,19.9450679903324,20.0766603507878,20.8618146447204
"XP_020632803.1",24.0796648705297,22.5195098030326,24.3298779596529,21.8587068876497,21.9707599663819,22.9308851110212,17.3198220411189,23.0380376667653,23.9146261001802,23.9024867202602,22.5984389819497,22.4300801197833,22.3389215924142,22.1688480646311,21.7400611230143,23.6834501059371,22.7289698808512,23.7423202308916,21.3908223320465
"XP_020614414.1",24.4617630068556,22.7533810141477,23.9245735935534,22.3087009273878,22.3793569481,23.2242488846921,17.4113040889073,22.2351187600644,22.2143757477278,22.9465559741908,22.7161942025411,22.9474551985772,22.3031751028108,22.7792524572499,24.1386360851544,24.1742016359813,21.9138671108276,23.8030082263723,23.4547015421005
"XP_020616292.1",24.9036960264427,22.6866272611421,24.8363152186482,21.9458170846328,22.2747776697917,21.5759329598963,18.8027530000039,23.426240308961,24.4341710193461,24.3811960356837,21.2481204107712,22.3019005499276,20.6815755773561,22.3348883804685,21.0171434701585,22.8537304450606,23.9514199933045,24.9437931091867,23.9009402160801
"XP_020620787.1",19.8328946486372,0,20.1663163471197,0,0,18.2526700517277,0,0,0,0,0,17.6522217801025,0,17.3749290930048,18.089910767432,20.3935171988707,0,18.6837382541846,0
"XP_020622825.1",26.6384384965332,25.9391996172338,26.6094223771268,26.5753573980949,26.6216872749443,26.7304646564036,24.3513074018186,25.6599860147671,26.9897310342757,26.197457943209,25.9961128400671,25.4189922431709,25.8752963283387,25.4399728492317,26.1429636065438,27.2872119724043,26.396561226556,26.8538132974104,26.5606547097345
"XP_020627101.1",24.7726047892984,23.6153208217295,24.7040666351268,23.7169319456566,23.8291705915919,23.9159274163867,21.2862469619542,23.2790742164868,23.8239558063365,23.6436702714294,23.4034714758562,23.6706430678014,23.3899913915124,23.4689132224841,24.3587725146857,25.590415583507,24.0402954910076,25.194903542883,24.9166741626717
"XP_020629313.1",20.5848129827224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.001575875954,0,20.0532484519183,0
"tr|A0A1Q9CJ51|A0A1Q9CJ51_SYMMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1650738228886,0
"tr|A0A1Q9DR66|A0A1Q9DR66_SYMMI",24.7087252879434,25.7898231779549,25.0114160240294,0,0,0,0,0,0,0,16.6494947728988,22.6147037790816,18.7533963173849,23.0672185151994,15.9249980234467,24.5606337647189,0,0,26.1125717226006
"XP_020601657.1",19.6314062250954,0,19.6947948550072,0,0,0,0,16.8672666721485,0,17.5471129330473,0,0,0,0,0,0,0,0,0
"XP_020603618.1",20.8358260571931,17.6135376959035,21.5477808601782,17.179627286119,18.161136804834,19.91705588416,0,17.2774054643687,17.7773901762133,0,17.8702141901627,19.0103997095805,19.393455400723,18.5490588971589,0,19.4461928126544,17.4012545335774,19.9718311953783,20.6646547389898
"XP_020607704.1",23.8768954402399,21.4149179663847,24.2349994489268,21.4670248664464,20.9634584602392,20.9449171956717,16.2914765055922,22.9232565680205,23.3077590553531,23.2403824364957,21.2319389224002,22.3527813639404,20.6991564215688,22.1488306211613,16.747681629786,22.4065239671772,19.7494062710961,23.4215110422548,23.60469200677
"XP_020609682.1",25.9684449906148,24.5077339800755,25.0870409971898,23.4820421478015,23.4195463237169,24.4058404747755,23.6379997708473,25.0364751069282,25.548297391407,25.8414568780957,26.2288498946906,26.6276138804959,25.9025643929676,26.6424862962832,26.7180401405377,26.79930569812,24.8568469822518,26.7537783993452,26.2935490194969
"XP_020630091.1",19.5505232254718,18.3521684626857,21.1544355592668,0,0,19.0928268092205,0,17.7240141630919,0,18.3517372552434,17.8230873025823,18.1212147763578,16.7909466105667,17.9198700617592,18.8093316625139,19.2592352413114,18.577771787306,19.4359570950121,18.9539037104888
"tr|A0A1Q9CWV8|A0A1Q9CWV8_SYMMI",0,21.2954690815418,22.3528594733047,0,0,0,0,0,0,0,0,0,0,20.8379212279438,0,0,0,0,0
"tr|A0A1Q9E525|A0A1Q9E525_SYMMI",0,0,0,18.3466392502074,18.7240108312442,0,0,18.2743098973624,0,18.4564386447331,18.8685241724649,0,0,0,0,18.2104858588053,0,0,0
"XP_020602224.1",19.1885091638121,17.6995521205132,19.8631321216618,0,0,0,0,0,0,17.4811766305805,0,0,0,0,0,0,0,0,19.0724021838712
"XP_020604294.1",0,0,0,0,0,0,0,0,0,0,0,0,18.9065999844538,0,0,19.6421486715247,18.5975470320599,19.0930590125947,0
"XP_020608377.1",21.4354011750089,0,21.4958984439925,20.3182702750954,20.1173095471412,21.4215229842893,0,0,20.7599491197323,17.2191212417722,20.5935926380989,0,20.2219941528252,0,0,22.1032368956459,0,21.4411281151037,0
"XP_020632804.1",27.2987447024503,25.7182480667349,26.5964239961627,25.2368880895999,25.0667956351407,26.2138443566773,21.9033019257733,23.9509191954583,27.4127341332469,25.2681676371748,26.2004116573725,27.0064657206758,26.0815812625088,26.7040589417113,26.2148633032898,26.1512579345393,27.0300491975233,26.1970941870399,26.6811155878942
"XP_020614416.1",24.833993804909,23.6669706253438,24.8355989778931,23.6242871115054,23.9541788235288,23.1892115107498,19.5789309760121,23.1512112228225,24.6747399489173,23.7295704402828,23.0633129490376,23.1870770068967,22.8337619983215,22.8915669786627,23.6396958665782,23.9544894721839,23.2175242330065,24.4392148738226,23.8738048305459
"XP_020616293.1",24.1791848067175,22.3462726773615,24.3111272230185,23.9359352138419,23.9980884368593,22.5002576441013,17.7978578061557,22.1427493270476,25.593757003823,23.0966284638325,23.362932248494,22.4041605749874,23.1305201324992,22.2913739215595,21.8325613148596,24.2144457871217,23.9486799359585,24.8758648634874,23.0131469784976
"XP_020620792.1",25.6599492518519,24.7166001701569,25.8486205289396,24.3678724186083,23.5610535398348,24.9954485735166,21.0117698186453,25.3731624313052,24.7902628256781,25.3006651186428,24.7379865174284,25.4092355687619,23.8043521269889,25.3026611291233,24.3125810995639,26.2537219054246,25.0327800895604,25.6912629424867,25.1697749865532
"XP_020622826.1",21.366632241678,20.413075219202,22.1160999247965,17.6128181149394,17.50557122943,16.6407674343708,0,17.0587633615936,0,18.1701646871278,18.5224091220834,20.031566600629,0,19.5809375421399,16.0447996495641,20.460030869338,19.2933616283692,21.6421473491331,21.7197535298448
"XP_020627102.1",20.3556317700136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XP_020629314.1",25.3738287292253,24.9894953720526,25.5011417158755,23.7713469018262,23.8660191149334,25.2964176433841,22.9331386292424,23.4978845984416,24.0098053009362,24.8986911002788,24.1603411697863,24.679963301571,24.1491095867343,24.7039557826384,24.8069737090046,26.1627609630611,24.3724603881073,25.6072628879192,25.6905672590781
"tr|A0A1Q9CJF7|A0A1Q9CJF7_SYMMI",0,18.1152824669973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tr|A0A1Q9DR87|A0A1Q9DR87_SYMMI",21.3464623329496,0,21.7674930476947,0,20.693960760851,18.2845575456435,0,0,0,19.5150895786933,20.0321439550833,19.7622473897147,0,0,19.9075669938387,21.2313413174663,17.3614555071265,21.0152932163941,20.9586525372763
"XP_020601664.1",20.4059796913133,0,19.0257803124911,0,0,0,0,0,16.8643675343507,16.8596439743875,0,0,0,0,17.9232984659332,19.5520254832876,18.0626101074022,21.7085867467947,17.5626523580556
"XP_020603620.1",26.48009768692,25.0145989718129,26.4819090499644,23.4356932758811,24.0968077099122,25.3204008031355,21.092534566862,24.7304159763103,25.0242826295643,25.693937877046,25.0779244614475,24.9481830438157,24.7529681225502,24.9494023544608,24.9879952047441,27.3778198440772,25.1130564367999,26.7946608356119,26.4144297727141
"XP_020607707.1",23.3169376176191,22.668907268313,23.6910685204992,22.528134286794,22.6355819633164,23.4041682427921,19.201920490386,22.2180508514038,22.8486873090031,22.9845323261767,23.071111899907,21.9361673963638,22.9827441796552,22.2719602114141,22.7380248247346,24.0206345418323,23.501217751193,23.7666943942015,23.5563199926192
"XP_020609683.1",0,0,0,0,0,0,0,0,17.0298371927566,0,0,15.0458023137513,0,0,0,17.226383967834,0,17.3131930531857,0
"XP_020630093.1",22.7876580960813,20.7779142484613,23.0644054684698,19.7752968046449,18.7781990777099,21.1146554884685,18.5201275503249,20.7867139234439,21.8819962962875,22.3326422185546,18.2263322206495,21.2766248124041,18.8790088139927,20.7478659847336,17.4904043516798,20.6434343440951,20.4706439809406,22.2819218225999,22.2516664550238
"tr|A0A1Q9CX04|A0A1Q9CX04_SYMMI",20.56178856615,0,0,0,0,0,0,0,22.3291254033917,0,0,0,0,0,21.97435681889,21.4734307833894,0,22.0282355752033,0
"tr|A0A1Q9E537|A0A1Q9E537_SYMMI",0,0,18.9687145987742,19.8441893117965,20.3864824702282,20.8996969323537,0,20.7139779730275,21.9009497026761,20.7742666766206,21.562533582396,19.8512534080103,20.6933652916759,19.0837416022358,20.316061618913,21.8363420442722,0,21.1606648461111,0
"XP_020602233.1",24.6785031623889,22.1477443363946,23.8855909081232,21.2286725115958,22.301590805778,24.0735154658202,15.3776850230884,21.7698592268442,25.132527616748,22.9132753021539,21.9906818775538,24.9883190296972,22.8883131265664,24.9815164598794,23.1357407507898,24.1791270853087,23.3660408106785,24.4016824551832,24.323765831212
"XP_020604297.1",0,18.1351130493391,18.8694582950573,17.096313663792,0,0,0,17.2428484624897,18.9692487886593,0,17.810966946092,0,18.1261145877582,0,0,0,20.2700226506904,18.6187045267462,0
"XP_020608387.1",26.9533912846895,26.3695032147501,27.5611147747629,27.5429061577106,27.5475711145307,26.8533226565177,25.0679486898501,26.3292067718912,28.1365202463351,26.8502898074187,27.0672442152352,26.5801673318065,26.8519416848592,26.3552388553931,26.9996298996123,27.4435441398022,27.2001059005948,27.3519094925962,26.6038775150564
"XP_020632808.1",23.4924890320731,20.3472201653001,22.8066666307412,20.3602694877119,18.7069175249648,21.1013018398858,16.749777789893,20.2432576769983,19.9805036091034,20.6077917390789,21.2598598996858,21.6057810668438,21.4024026627479,21.9782136344941,22.0469118318397,23.2169413421102,20.9778032673183,23.2936205279758,23.6188992896695
"XP_020614419.1",20.1969346491532,18.992144498375,20.85718904084,18.2414944373758,19.8881174388512,20.9746407494368,0,18.2359721351117,18.4133262893493,18.7614700733716,18.3878111953663,19.8462417692,19.9883615507077,18.9862948200463,19.5767002300275,20.8904119867898,19.0553963067979,18.8831295091726,20.6917392601509
"XP_020616295.1",18.1830683253188,0,0,0,0,0,0,0,18.8727981052094,0,0,0,0,0,0,0,17.6506801471243,17.5302462929584,17.5009118844113
"XP_020620797.1",26.5782033236132,25.2984582369302,26.3588368390466,23.6427882363689,24.3303608888837,25.4830959992708,23.0622031292284,24.5121977459375,26.3674281660916,24.8573354342228,24.2284885194074,24.9310951524313,24.2486628324572,25.3328533032939,25.7071377923573,27.1412852125218,25.2899750648701,26.5664309095686,26.2145724608493
"XP_020622830.1",22.0366770322572,0,22.3117164457671,0,0,0,0,0,0,0,0,0,0,0,17.4476724948295,22.7515230156013,0,21.9656437418496,22.090325998102
"XP_020627122.1",21.717989706307,19.1134980070142,21.5862978437727,0,18.8695787829604,20.7793763101282,0,19.0816186636112,20.4563955278014,19.0322798487605,0,16.0880842729257,18.4957262313823,16.7485990746083,20.0580313717981,22.8245173294984,18.7664933221654,22.285304282443,22.8283443529163
"XP_020629318.1",22.4218026307714,21.2272921815198,22.4916062762917,22.2316281401391,22.522051067776,21.4294828538643,18.0005887484492,21.1183993370301,23.1767692435649,20.8953393400866,20.6301257854737,21.8755352664703,20.2993880309515,21.9247251705787,21.8347846580006,22.1548802097456,22.0992704289907,21.9654570347338,21.95516494649
"tr|A0A1Q9CJJ4|A0A1Q9CJJ4_SYMMI",0,21.9011338960594,22.4888073346459,0,21.6193911757728,22.4582636652254,0,0,0,0,0,21.690852684336,0,0,0,22.6780320475827,21.5694574515746,0,21.5236313456491
"tr|A0A1Q9DRE0|A0A1Q9DRE0_SYMMI",19.4080663937043,17.255351354431,18.959885935122,0,0,0,0,0,20.1899077866586,0,0,0,0,17.6244313669801,0,20.4052006848315,18.6534084157121,19.8271209259247,19.3421506457606
"XP_020601671.1",18.1595116822428,0,0,0,0,0,0,0,20.3068593901057,0,0,0,0,0,0,0,0,0,0
"XP_020603623.1",21.50062260626,18.863330282318,20.6649237777242,17.6958875451504,17.7162635030238,18.4204167067414,0,0,21.1565417234616,17.1344162925571,0,17.6814786395991,18.1206074557932,16.6109527299383,19.2618079923683,21.1380623903748,19.5773089574514,21.2897234241218,20.5813504747553
"XP_020607710.1",21.0318741480185,18.5076978730884,22.0178601457944,0,0,0,0,19.5724504359168,0,0,18.1643815684516,18.2207703522005,17.7569536864983,18.9150302995744,0,20.4680203942062,0,20.0756162445467,21.7467918884488
"XP_020609691.1",23.337311974575,22.3839428652054,23.3424823232301,21.3708784019409,22.6418277356231,22.7960402031274,19.3479348999182,21.0117056771516,24.2108889015441,21.2207857003906,17.7765551196649,20.2056226465007,21.0541286508435,20.4257291573143,22.0198801444709,23.7557234777788,22.7335758269209,23.5072755296353,21.7060081808543
"XP_020630096.1",26.0220621489584,25.5453506978534,26.0070669938379,25.1223647821253,25.1450208800998,24.3661568345887,16.1268052837664,23.4943703759622,24.4234948244674,24.2169042747126,24.9991212880679,23.2475246919471,24.7207474991945,22.9979266358545,24.8807953676712,24.9096228061325,25.9206212895015,24.4046541555173,25.8821769768911
"tr|A0A1Q9CX31|A0A1Q9CX31_SYMMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7728203616472,0,0,17.7617654704625
"tr|A0A1Q9E548|A0A1Q9E548_SYMMI",21.5068329707561,21.5485383172462,22.0266493988955,22.0128744471354,22.2501170910486,21.7653091684234,20.201560400275,20.6025004300658,22.3545552889099,21.207827595034,21.7653091684234,21.7062401032944,21.6059844749496,21.2245864301326,21.253208673539,21.9483861258788,21.5946403375297,21.5306487511045,21.808370736129
"XP_020602234.1",20.9677279362243,19.8601791793677,20.9600677066804,18.7867960672832,18.6769040142905,20.1647216001707,0,17.7501639370994,18.2843768026563,19.1865035946917,19.6548230515921,19.0108640676783,19.4013732940593,19.0378659613986,21.1014942119641,21.3240678976091,19.69006107976,21.1986974190655,21.1690961892227
"XP_020604298.1",23.8353835254691,21.8346496567561,23.4894811195396,21.1981518443263,21.3925160572552,22.2064641315362,18.8535867358036,20.9376302843049,22.7210372149358,21.6028759836672,21.8817024932766,20.843765437336,21.586444459076,20.6140609656161,22.1385058655947,24.2650343810411,21.58400963154,24.160461200855,23.6191848346887
