"","Ofav2","Ofav59","Ofav24","Ofav4","Ofav5","Ofav8","Ofav21","Ofav7","Ofav10","Ofav23","Ofav55","Ofav1","Ofav26","Ofav43","Ofav60"
"XP_020607704.1",22.9232565680205,23.3077590553531,16.747681629786,23.2403824364957,21.4149179663847,22.4065239671772,19.7494062710961,23.4215110422548,20.9449171956717,23.60469200677,16.2914765055922,24.0559474445834,21.2152416633428,20.9655476719845,22.2508059925509
"XP_020630091.1",17.7240141630919,0,18.8093316625139,18.3517372552434,18.3521684626857,19.2592352413114,18.577771787306,19.4359570950121,19.0928268092205,18.9539037104888,0,20.3524793923693,0,17.3070169565745,18.0205424190585
"XP_020609682.1",25.0364751069282,25.548297391407,26.7180401405377,25.8414568780957,24.5077339800755,26.79930569812,24.8568469822518,26.7537783993452,24.4058404747755,26.2935490194969,23.6379997708473,25.5277429939023,23.4507942357592,26.0657071438291,26.6350500883895
"XP_020606717.1",20.5530001749036,21.4137461917537,17.63793379092,21.3440254856285,18.734368934855,19.9474956861707,21.5742243992604,21.1034805561923,20.5934102725154,21.1704782972821,17.9861586922353,21.5395880743849,19.5958417912931,21.2672781307404,20.0227449132933
"XP_020620006.1",0,0,0,0,16.3983094822614,20.379836286772,18.79725305059,0,0,0,0,0,0,16.8229987492741,0
"XP_020602224.1",0,0,0,17.4811766305805,17.6995521205132,0,0,0,0,19.0724021838712,0,19.525820642737,0,0,0
"tr|A0A1Q9CE19|A0A1Q9CE19_SYMMI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59320706242843
"XP_020632804.1",23.9509191954583,27.4127341332469,26.2148633032898,25.2681676371748,25.7182480667349,26.1512579345393,27.0300491975233,26.1970941870399,26.2138443566773,26.6811155878942,21.9033019257733,26.9475843493065,25.1518418623703,26.1409964599406,26.8552623311935
"tr|A0A1Q9C4K3|A0A1Q9C4K3_SYMMI",0,0,0,0,0,0,20.5309825394859,0,0,0,0,0,0,0,0
"XP_020614416.1",23.1512112228225,24.6747399489173,23.6396958665782,23.7295704402828,23.6669706253438,23.9544894721839,23.2175242330065,24.4392148738226,23.1892115107498,23.8738048305459,19.5789309760121,24.834796391401,23.7892329675171,22.9485374736796,23.0393219927797
"XP_020600947.1",0,22.5697816864835,0,0,0,21.8069951877819,21.2235262749457,22.3798090588911,0,21.7069567188485,0,0,9.85359276965056,0,0
"XP_020620792.1",25.3731624313052,24.7902628256781,24.3125810995639,25.3006651186428,24.7166001701569,26.2537219054246,25.0327800895604,25.6912629424867,24.9954485735166,25.1697749865532,21.0117698186453,25.7542848903957,23.9644629792216,24.2711693222086,25.3559483489426
"XP_020606989.1",0,0,0,0,0,0,0,19.476906362673,0,19.9417769447168,0,18.7956307423401,0,0,0
"tr|A0A1Q9CST9|A0A1Q9CST9_SYMMI",17.5550309330371,0,0,0,18.7337071800009,0,0,0,19.1153561365529,19.6850036688351,0,0,9.33017729948266,9.9174816129771,9.97467470345472
"XP_020612987.1",17.465956933062,19.4063025959989,19.9231635176548,18.5589923743369,18.7509784341529,19.5469490812793,19.1917652904634,19.6006697360558,20.0942955109808,19.382942704729,0,19.757802431989,18.5396765553521,18.3074680851344,9.26717614136327
"XP_020602030.1",16.5808326807441,20.6737481519576,18.6553665043908,17.1397212075902,0,0,18.2645846268554,17.3392671994693,17.4476724948295,17.1866075661777,0,9.09279343531734,17.8548258268435,8.78084161787745,0
"XP_020619234.1",22.9160760765474,24.2218846637777,23.1873096309159,23.4014455612784,24.0547464742255,25.270112110285,24.0220910055342,24.95308165423,24.1415389509938,24.9138042620796,0,25.0338866054318,22.3360224005226,22.5672111095785,23.6967032721987
"XP_020601664.1",0,16.8643675343507,17.9232984659332,16.8596439743875,0,19.5520254832876,18.0626101074022,21.7085867467947,0,17.5626523580556,0,19.7158800019022,0,0,0
"XP_020625742.1",22.414605500179,24.5707457910139,23.6364528143379,23.4918630024964,23.4346971940136,24.8973108882626,23.5800375788181,25.1910881767667,23.9441963259682,24.9855735349769,20.6883706994702,24.7368734701756,23.2668368352275,23.0739147129656,22.7161821963806
"XP_020607707.1",22.2180508514038,22.8486873090031,22.7380248247346,22.9845323261767,22.668907268313,24.0206345418323,23.501217751193,23.7666943942015,23.4041682427921,23.5563199926192,19.201920490386,23.5040030690592,22.5818581250552,23.0269280397811,22.104063803889
"XP_020630093.1",20.7867139234439,21.8819962962875,17.4904043516798,22.3326422185546,20.7779142484613,20.6434343440951,20.4706439809406,22.2819218225999,21.1146554884685,22.2516664550238,18.5201275503249,22.9260317822756,19.2767479411774,18.5526705173211,21.0122453985689
"XP_020609683.1",0,17.0298371927566,0,0,0,17.226383967834,0,17.3131930531857,0,0,0,0,0,0,7.52290115687563
"XP_020606719.1",24.8972368797268,26.0598492039773,23.3584372506623,25.5667080012119,24.1672903453968,25.2219008480357,24.6227716692133,24.9121149467473,24.7887086261864,25.1020024718256,24.0796079092495,26.3016176712153,23.7559948712256,23.7723003837673,25.5922495913325
"XP_020620008.1",24.3036703267356,25.7307763799672,24.8092402410542,25.0202470477605,24.3590789391476,25.737588664534,25.09723579196,25.1987759033997,25.2919104045507,24.7367939968708,22.9375417482759,25.4566642587091,24.1864348943142,24.7556848848645,24.8174150868919
"XP_020602233.1",21.7698592268442,25.132527616748,23.1357407507898,22.9132753021539,22.1477443363946,24.1791270853087,23.3660408106785,24.4016824551832,24.0735154658202,24.323765831212,15.3776850230884,24.2820470352561,21.7651316586869,22.4394975020601,24.9849177447883
"tr|A0A1Q9CE32|A0A1Q9CE32_SYMMI",19.5507862335364,21.2941792840469,20.6661381668308,20.164598854281,20.7321483754005,0,0,0,20.9553923698799,0,0,10.2590350426886,21.6301994772236,21.0879974736263,9.83165483049575
"XP_020632808.1",20.2432576769983,19.9805036091034,22.0469118318397,20.6077917390789,20.3472201653001,23.2169413421102,20.9778032673183,23.2936205279758,21.1013018398858,23.6188992896695,16.749777789893,23.1495778314071,19.5335935063383,21.3311312812168,21.791997350669
"tr|A0A1Q9C4N6|A0A1Q9C4N6_SYMMI",0,0,0,0,0,15.3890935219045,15.5266520589069,17.1164556520536,17.6502594157043,0,0,0,8.22674785799051,0,0
"XP_020614419.1",18.2359721351117,18.4133262893493,19.5767002300275,18.7614700733716,18.992144498375,20.8904119867898,19.0553963067979,18.8831295091726,20.9746407494368,20.6917392601509,0,20.5270618449966,19.0648059381135,19.188086373037,19.4162682946231
"XP_020600952.1",22.846951217128,24.7846624997907,23.4996360719965,23.4480793684308,22.6413755268781,23.3100803312986,23.8950520337944,24.0364051370022,23.1705511881238,23.7345052806771,20.5801545770427,23.4437946953718,24.0781888937917,23.2623743158072,22.7593102570487
"XP_020620797.1",24.5121977459375,26.3674281660916,25.7071377923573,24.8573354342228,25.2984582369302,27.1412852125218,25.2899750648701,26.5664309095686,25.4830959992708,26.2145724608493,23.0622031292284,26.4685200813299,23.9865745626263,24.2385756759323,25.1319742278626
"XP_020606992.1",22.813360617816,25.1313379149661,23.5477463887738,23.5523321975258,24.1246653993125,24.1207820075569,24.0240688136713,23.3226902582245,23.3400034117455,23.1033375987191,21.7089360996307,25.3844376726304,23.0650079485449,22.9813676940545,22.5745679571815
"tr|A0A1Q9CSU4|A0A1Q9CSU4_SYMMI",20.9123989210713,21.8677074497459,22.1664993235772,21.227409707849,21.5748249349482,22.9361780023384,20.0359065711802,22.994433029583,24.3096640398923,19.7035572239786,22.7133481247027,21.7567915694825,20.7194901666471,21.4959618015865,21.2097761491684
"XP_020612992.1",17.3129272590656,18.2264263050591,16.5781220378872,0,0,0,0,0,0,19.6830340044121,0,19.4861301447314,0,8.60534042759655,8.26575165230713
"XP_020602034.1",21.7754041175978,22.2111934867247,23.0103993680857,22.999312421523,23.359008608084,25.1380957964007,22.1342843596136,24.894333702697,23.8910393064306,24.658656430308,18.4731389150495,24.7212130766529,22.5859736181086,22.333728826589,23.1230717742724
"XP_020619235.1",0,20.0283310276242,17.0586576820365,0,0,19.8472821989652,16.8720856594881,0,0,0,0,19.1647132946587,18.4762877584311,9.08762126212627,8.2875406206848
"XP_020601671.1",0,20.3068593901057,0,0,0,0,0,0,0,0,0,9.07975584112138,0,0,0
"XP_020625751.1",24.44209008302,25.8044483146719,25.0754725800227,25.2608210334394,24.8981859602169,26.0767746467635,25.0608400858828,25.6116906589741,24.6225555341705,25.3566884772234,22.185282880678,25.7183796813772,23.7923269428777,23.9820753299313,23.9135636926227
"XP_020607710.1",19.5724504359168,0,0,0,18.5076978730884,20.4680203942062,0,20.0756162445467,0,21.7467918884488,0,21.5248671469065,0,17.960667627475,18.5679003258875
"XP_020630096.1",23.4943703759622,24.4234948244674,24.8807953676712,24.2169042747126,25.5453506978534,24.9096228061325,25.9206212895015,24.4046541555173,24.3661568345887,25.8821769768911,16.1268052837664,26.0145645713982,25.1336928311126,24.8599343936312,23.1227256639008
"XP_020609691.1",21.0117056771516,24.2108889015441,22.0198801444709,21.2207857003906,22.3839428652054,23.7557234777788,22.7335758269209,23.5072755296353,22.7960402031274,21.7060081808543,19.3479348999182,23.3398971489026,22.006353068782,19.4153418852542,20.3156759019075
"XP_020606724.1",20.3856928615456,23.819525706618,23.098782123984,21.6191224675223,23.0399326062221,23.0994436484323,22.8221691542379,23.0534942392038,22.9224419469078,22.314985607306,21.133397494766,22.7508425030153,21.9224162673211,21.7494436739141,22.7414398404598
"XP_020620009.1",26.14419103557,27.2392457285027,26.5839288731007,26.720740937787,26.7763571870826,28.3403462339842,26.4630935279693,27.4468497366792,26.4179837065397,27.2887598638894,24.6261702783936,27.5381517537452,25.6234073708622,25.3276981007186,26.3891432615138
"XP_020602234.1",17.7501639370994,18.2843768026563,21.1014942119641,19.1865035946917,19.8601791793677,21.3240678976091,19.69006107976,21.1986974190655,20.1647216001707,21.1690961892227,0,20.9638978214523,18.7318500407869,19.5280981728257,19.0243650145384
"tr|A0A1Q9CE44|A0A1Q9CE44_SYMMI",0,17.7126411842019,0,0,0,0,0,0,0,0,0,0,0,0,0
"XP_020632809.1",20.5245311938158,22.6882569265935,22.6756846607205,21.4809627270485,21.1393995898531,23.4266114300704,22.3333822279817,22.9255060879758,22.3791453856226,23.3967935516866,0,21.865769817955,22.2651103346713,22.5680582398228,22.0162594977477
"tr|A0A1Q9C4W3|A0A1Q9C4W3_SYMMI",19.514974043087,20.9341494049906,17.7421580946582,19.9867100694156,21.1230371006847,22.3045209457485,19.2049794234232,22.132543972234,21.0865347267255,21.6030888596626,0,20.5228553197806,19.4383996144358,19.5366848739345,18.4271551630469
"XP_020614420.1",25.0092089811266,25.1544813361661,25.0477998555783,25.5413442417269,24.9622564934707,26.5883924122166,25.0086492131956,26.1523918701827,25.6559919970786,26.2785786460251,22.2963653722743,26.286830328643,24.465704226548,24.8484568631284,24.8360966660694
"XP_020600953.1",20.8701035410232,24.130665370151,22.9222562795666,21.9772110851191,21.8558589009491,24.6505839046791,22.857484650852,24.2948595856372,22.3567595594259,23.9204850683408,16.0700580348912,23.3760420548938,21.8497684412392,21.1053893499707,21.5669517325074
"XP_020620804.1",20.5085221210169,21.9010447493984,18.9928968572022,20.3937790260603,19.4175950208053,21.9940885565641,19.9080597871853,21.610907235558,19.9786895142287,23.2411145528371,0,22.5073934528027,20.9947869692817,21.4688987823896,9.02535212891136
"XP_020606994.1",21.128711174332,24.3382134648084,21.6827841787407,22.6842039239912,20.9555981199036,24.6401862867911,21.1845478980646,24.3829848425348,18.9801702658289,23.0520882281699,0,23.4900493605982,20.8262731746045,20.6995571928742,19.5640444661901
"tr|A0A1Q9CT06|A0A1Q9CT06_SYMMI",0,19.5195114827043,0,17.9867142351916,20.4915996710129,0,18.4533871987006,17.8098371975891,18.2179340388645,18.6737334894803,0,19.4857681765521,0,18.5459719851822,17.7668309875005
"XP_020612994.1",25.8772418374229,25.4946870616855,26.4077380011351,26.6036162293645,26.5592396182101,27.6329263331262,25.876921123821,27.4108482161911,26.7380975826147,27.7970234860616,22.6063604784232,27.6572177350314,25.001777670671,25.6973199582305,26.0757085785416
"XP_020602036.1",21.2826885867729,22.2126735977567,21.2820098048077,22.2040997484979,21.2917086277356,22.1868580945872,21.8980732367958,22.3226491411157,21.9975202880811,22.2461203832354,17.735033692801,22.5263206728046,21.9178963775954,20.9102384200995,21.1410800245298
"XP_020619237.1",0,0,0,0,0,0,0,0,0,20.2801420725196,0,0,0,0,0
"XP_020601672.1",21.2645290777824,21.3071646692557,20.0891310388477,22.0553916726764,21.8039281058608,23.3766848846252,21.951125317505,23.1072258571267,22.0495537839098,22.7418781945669,0,23.4490199272793,21.1936146622158,21.5501485076236,21.4113475070589
"XP_020625761.1",0,19.5230775716053,19.6230169739706,0,19.2584257139325,22.0265953706978,19.1197694398501,22.5810692979571,20.9282089519075,20.9748997741858,0,21.7049132053939,18.2024404005834,8.58854915318049,9.24961736162208
"XP_020607712.1",23.9752744901851,26.3933156741246,24.8611092036512,24.4962540857784,25.1079352684873,25.1452883760356,25.2681707789879,24.3031992861171,24.5984444910092,24.181609600743,22.8879934709815,25.8167609772877,20.5898913399524,24.3069050629383,24.4676212825808
"XP_020630097.1",25.2806719878774,26.3355642905497,25.5471261451395,25.9942127360497,25.3468405213088,26.8437741215925,25.7049320210252,26.1590314706546,25.6445742381212,26.2736983832317,22.2544228655954,26.3616680044564,25.1918280875807,25.3803665432784,25.4243674270205
"XP_020609693.1",21.4737775790099,23.2017238576315,21.7347133408598,21.865368168716,21.6264492077434,22.1090083597193,21.9750184199929,22.3239687042476,22.2011107596276,21.5092516518435,19.6097504757399,22.1244958436681,22.0290313076537,21.5484311975212,21.2310169111848
"XP_020606729.1",22.250534947238,0,22.1127159749486,23.298637783766,21.0672485549566,24.1026040985685,22.5268719477026,24.2009324950126,22.4207854745391,24.2124603908706,0,24.2120753493519,8.75568716451649,21.9729721884227,21.8921804398938
"XP_020620020.1",16.8267594938144,21.3341275879966,18.6689645994727,18.8329425373137,0,20.5382021965148,19.6147727392565,20.166071116146,0,19.605940631627,0,18.4095981862267,9.54323270090942,8.90088890736318,9.05786983276546
"XP_020602236.1",0,19.6779002562163,17.4611676610126,0,0,0,0,0,0,0,0,0,0,16.9818898377513,0
"tr|A0A1Q9CE85|A0A1Q9CE85_SYMMI",0,19.7749591387912,0,0,0,0,20.9260041978557,20.4816821842839,0,0,0,0,0,20.0055519025427,0
"XP_020632810.1",22.3822034113878,21.8377091533102,20.267738822607,23.284944090184,22.3784825446632,24.6485650041063,22.5654231096148,24.4513570872521,21.5094556030883,24.1486263844724,0,24.3370728241087,20.3917210786844,20.9252366483703,21.5469737922573
"tr|A0A1Q9C4W5|A0A1Q9C4W5_SYMMI",0,0,0,0,0,0,0,0,0,0,0,11.5127250017222,11.1353816308713,11.2791908534468,11.549575729507
"XP_020614434.1",22.0206263191029,22.5647209789545,20.9642343868043,21.8395548122979,23.1965239365627,23.5017073433075,21.8976301941047,22.6047181321282,22.5858439291312,20.7042152168881,18.1438565007279,24.1307575665642,21.3962599402304,20.9846455137111,23.7799449727044
"XP_020600956.1",18.2428903193024,0,19.0585440678781,19.9828863731775,18.2472089901683,22.9846974613636,0,21.6198657714046,22.7080097084749,19.8618608259456,0,22.711126212309,0,21.1498973141183,9.24237801859393
"XP_020620806.1",18.8844418338081,20.6372377786309,19.5901429370829,20.0355441746925,19.8552593482524,22.585213573543,20.3035187882874,22.3617952232606,20.1417092738683,22.2040698892419,19.9304153952321,20.6552695874183,20.641098120541,21.6296016134768,19.1853802342537
"XP_020606997.1",21.9806420145902,21.677881765763,20.8470519920243,22.4456153149029,21.501060147366,22.7906040378132,21.582333587898,23.4903261221262,21.3779841486543,23.1233050719882,18.1895012518149,23.3980765750204,20.1992378377389,21.8260670905273,21.5610656836663
"tr|A0A1Q9CT10|A0A1Q9CT10_SYMMI",23.9730263099602,26.3470906594805,24.3741140917786,24.6605230927732,24.0965962148658,27.0258785563921,25.0264802585633,26.3644778988512,24.958200496219,24.5387213688742,21.8316996204894,24.3654918519451,25.1125947978289,24.6184366210739,24.5424521769098
"XP_020613002.1",23.8717533651305,23.7472527085396,24.2721667272576,24.7518527808021,23.8911867514176,25.6676617274808,24.5719969439481,25.8937955641739,24.8167163580536,25.9626589296606,20.7976464871486,25.8823049698038,23.3671743573234,24.0742205441969,23.653030860693
"XP_020602037.1",15.9794028651834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XP_020619238.1",20.3631819021246,23.5119168129406,22.9607176885622,20.8434832963341,20.4710936853885,24.8069171843784,22.1249880313836,24.6177228641818,23.8362764482383,21.5260746017385,0,23.4246890238199,22.2090166629865,19.5209888601865,18.8775399317114
"XP_020601674.1",0,0,0,22.0640470355917,22.2443792247209,23.6517376789452,21.2958613998382,23.0829892193938,21.3025703186446,22.6299873215101,0,22.5809125107176,19.9398697429873,20.0770131647299,0
"XP_020625763.1",17.5867445158206,20.1506608669986,0,19.9572225143585,20.5355174485469,0,20.0019592712102,19.4793559584979,19.0713026105998,20.2249402307582,0,20.9921478385678,18.9434821754631,19.6591870213666,20.1046738288133
"XP_020607717.1",0,24.7544007218879,22.5759788783974,0,0,23.4637609552281,0,0,0,23.7221322144347,0,0,0,0,0
"XP_020630098.1",22.8633870026861,23.3235299459955,23.1191670526002,23.9218047160097,22.0592021791862,24.6811538399203,22.1691662438049,24.1996900905289,22.8197567425867,24.6988955461926,0,23.2710061486325,23.2038290638454,23.3064932559912,22.0541768485738
"XP_020609701.1",0,0,0,0,0,0,0,0,16.4872276878078,18.3194648527,0,0,0,0,0
"XP_020606730.1",0,0,15.099142307071,0,0,0,15.5904116142681,17.0558014038917,16.9775817951748,19.7987549735965,0,18.8104905784247,0,0,0
"XP_020620021.1",25.5745086743539,25.3844987118251,25.706764031677,25.7464757004057,25.7439204897478,27.4352679248783,25.5073758640372,27.1387555094752,26.2127679278532,27.1856955485145,22.3874470486369,26.9170752408693,24.7789117333067,25.4568418475409,25.4739691319516
"XP_020602239.1",0,16.2355094295038,0,0,0,13.0699699568626,0,17.7505565232049,0,18.7748481741872,0,18.0376992297673,0,8.5919485122718,16.0836290986438
"tr|A0A1Q9CEA2|A0A1Q9CEA2_SYMMI",22.1889718006819,22.7643583506674,20.049929624337,23.0604015601138,21.9548597667386,23.2181098455348,22.2215832863635,23.3034063260185,22.2558322271877,23.0852281696334,18.8927058553119,23.0993529668435,21.4123581266425,21.8425248349017,21.7150316937877
